"","Address","CaseNumber","CrimeAgainst","Neighborhood","OccurDate","OccurTime","OffenseCategory","OffenseType","OpenDataLat","OpenDataLon","OpenDataX","OpenDataY","ReportDate","OffenseCount"
"11","200 BLOCK OF NE 146TH AVE","22-124036","Property","Hazelwood","5/10/2022",2312,"Arson","Arson",45.524068247,-122.51326098,7686169,683591,"5/10/2022",1
"12","200 BLOCK OF NE 146TH AVE","22-125676","Property","Hazelwood","5/12/2022",1532,"Arson","Arson",45.524068247,-122.51326098,7686169,683591,"5/12/2022",1
"13","200 BLOCK OF NE 146TH AVE","22-181485","Property","Hazelwood","7/7/2022",1115,"Arson","Arson",45.524068247,-122.51326098,7686169,683591,"7/7/2022",1
"14","200 BLOCK OF NE SAN RAFAEL ST","22-802219","Property","Eliot","7/31/2022",336,"Arson","Arson",45.53711124,-122.662902816,7647957,689336,"7/31/2022",1
"15","200 BLOCK OF NW 2ND AVE","22-800686","Property","Old Town/Chinatown","3/1/2022",512,"Arson","Arson",45.524923573,-122.672376198,7645411,684959,"3/1/2022",1
"16","200 BLOCK OF NW 23RD AVE","22-36102","Property","Northwest","2/8/2022",545,"Arson","Arson",45.524610992,-122.698477006,7638721,685026,"2/8/2022",1
"17","200 BLOCK OF SE MARTIN LUTHER KING JR BLVD","22-140136","Property","Buckman West","5/26/2022",0,"Arson","Arson",45.521152314,-122.661834339,7648075,683512,"5/26/2022",1
"18","200 BLOCK OF SE MARTIN LUTHER KING JR BLVD","22-801724","Property","Buckman West","5/26/2022",14,"Arson","Arson",45.521152314,-122.661834339,7648075,683512,"5/26/2022",1
"19","200 BLOCK OF SW COLUMBIA ST","22-44733","Property","Downtown","2/16/2022",2358,"Arson","Arson",45.513416604,-122.677594585,7643961,680801,"2/16/2022",1
"20","300 BLOCK OF NE 86TH AVE","22-41550","Property","Montavilla","2/13/2022",2037,"Arson","Arson",45.524925586,-122.575030565,7670351,684304,"2/13/2022",1
"21","300 BLOCK OF NW 19TH AVE","22-86469","Property","Northwest","4/1/2022",140,"Arson","Arson",45.52530329,-122.690384922,7640801,685222,"4/1/2022",1
"22","300 BLOCK OF NW 19TH AVE","22-86762","Property","Northwest","4/1/2022",1122,"Arson","Arson",45.52530329,-122.690384922,7640801,685222,"4/1/2022",1
"23","300 BLOCK OF NW GLISAN ST","22-41406","Property","Old Town/Chinatown","2/13/2022",1645,"Arson","Arson",45.526623698,-122.674022119,7645006,685590,"2/13/2022",1
"24","300 BLOCK OF S WHITAKER ST","22-903507","Property","South Portland","2/5/2022",0,"Arson","Arson",45.498664652,-122.67436435,7644644,675402,"2/7/2022",1
"25","300 BLOCK OF SE 148TH AVE","22-304996","Property","Glenfair","11/15/2022",18,"Arson","Arson",45.520210475,-122.510618645,7686811,682168,"11/15/2022",1
"26","300 BLOCK OF SE 148TH AVE","22-802151","Property","Glenfair","7/25/2022",2350,"Arson","Arson",45.519916827,-122.510623858,7686807,682061,"7/25/2022",1
"27","300 BLOCK OF SW PINE ST","22-54452","Property","Downtown","2/27/2022",1230,"Arson","Arson",45.521766138,-122.674234236,7644904,683821,"2/27/2022",1
"28","400 BLOCK OF NE EMERSON ST","22-103398","Property","King","4/16/2022",2153,"Arson","Arson",45.561853489,-122.660998689,7648686,698341,"4/18/2022",1
"29","400 BLOCK OF NE EMERSON ST","22-801442","Property","King","4/16/2022",2154,"Arson","Arson",45.561853489,-122.660998689,7648686,698341,"4/16/2022",1
"30","400 BLOCK OF SE GRAND AVE","22-13238","Property","Buckman West","1/15/2022",407,"Arson","Arson",45.519722865,-122.660667593,7648360,682983,"1/15/2022",1
"31","400 BLOCK OF SE IVON ST","22-802874","Property","Hosford-Abernethy","10/15/2022",1315,"Arson","Arson",45.504125506,-122.661814446,7647914,677306,"10/15/2022",1
"32","400 BLOCK OF SW ALDER ST","22-802855","Property","Downtown","10/13/2022",1825,"Arson","Arson",45.519374002,-122.67667951,7644254,682966,"10/13/2022",1
"33","400 BLOCK OF SW NAITO PKWY","22-801516","Property","Downtown","4/19/2022",2321,"Arson","Arson",45.519138491,-122.671581149,7645558,682845,"4/19/2022",1
"34","500 BLOCK OF NE 122ND AVE","22-802710","Property","Hazelwood","9/27/2022",1248,"Arson","Arson",45.526683119,-122.537682316,7679936,684701,"9/27/2022",1
"35","500 BLOCK OF NE HOLLADAY ST","22-18922","Property","Lloyd","1/21/2022",321,"Arson","Arson",45.530095324,-122.660152827,7648593,686760,"1/21/2022",1
"36","500 BLOCK OF SE 148TH AVE","22-803731","Property","Centennial","11/26/2022",456,"Arson","Arson",45.518797069,-122.510646651,7686791,681653,"11/26/2022",1
"37","500 BLOCK OF SE DIVISION PL","22-802800","Property","Hosford-Abernethy","9/28/2022",2059,"Arson","Arson",45.504921324,-122.66020205,7648335,677585,"9/28/2022",1
"38","500 BLOCK OF SE MORRISON ST","22-64500","Property","Buckman West","3/9/2022",1929,"Arson","Arson",45.517269869,-122.66023862,7648446,682086,"3/9/2022",1
"39","600 BLOCK OF N ARGYLE ST","22-802707","Property","Piedmont","9/23/2022",807,"Arson","Arson",45.584844404,-122.672827078,7645883,706802,"9/23/2022",1
"40","600 BLOCK OF NE 12TH AVE","22-141600","Property","Kerns","5/28/2022",506,"Arson","Arson",45.527600404,-122.653625058,7650241,685806,"5/28/2022",1
"41","600 BLOCK OF NE 128TH AVE","22-39724","Property","Hazelwood","2/11/2022",1851,"Arson","Arson",45.52774197,-122.531182328,7681611,685045,"2/11/2022",1
"42","600 BLOCK OF NE BROADWAY","22-171280","Property","Lloyd","6/26/2022",2229,"Arson","Arson",45.535020625,-122.65910661,7648909,688548,"6/27/2022",1
"43","600 BLOCK OF NE BROADWAY","22-172242","Property","Lloyd","6/28/2022",655,"Arson","Arson",45.535020625,-122.65910661,7648909,688548,"6/28/2022",1
"44","600 BLOCK OF NE BROADWAY","22-802712","Property","Lloyd","9/19/2022",513,"Arson","Arson",45.535020625,-122.65910661,7648909,688548,"9/20/2022",1
"45","600 BLOCK OF NE HALSEY ST","22-802056","Property","Lloyd","7/21/2022",2315,"Arson","Arson",45.533681729,-122.659106436,7648896,688060,"7/21/2022",1
"46","600 BLOCK OF NE HALSEY ST","22-802963","Property","Lloyd","7/24/2022",1740,"Arson","Arson",45.533681729,-122.659106436,7648896,688060,"7/24/2022",1
"47","600 BLOCK OF NW HOYT ST","22-802218","Property","Old Town/Chinatown","7/30/2022",2053,"Arson","Arson",45.52737504,-122.677087759,7644228,685885,"7/30/2022",1
"48","600 BLOCK OF SE 148TH AVE","22-802422","Property","Centennial","7/16/2022",211,"Arson","Arson",45.517581347,-122.510666045,7686775,681210,"7/16/2022",1
"49","600 BLOCK OF SE MAIN ST","22-800043","Property","Buckman West","1/5/2022",1049,"Arson","Arson",45.513700147,-122.659228671,7648670,680778,"1/5/2022",1
"50","700 BLOCK OF E BURNSIDE ST","22-803119","Property","Kerns","10/19/2022",242,"Arson","Arson",45.522966125,-122.65817203,7649031,684148,"10/20/2022",1
"51","700 BLOCK OF NE 100TH AVE","22-330065","Property","Hazelwood","12/13/2022",1602,"Arson","Arson",45.527910269,-122.560716844,7674046,685298,"12/13/2022",1
"52","700 BLOCK OF NE BROADWAY","22-84987","Property","Irvington","3/30/2022",1215,"Arson","Arson",45.535105549,-122.658090912,7649170,688572,"3/30/2022",1
"53","700 BLOCK OF NE FREMONT ST","22-802961","Property","Irvington","10/21/2022",1303,"Arson","Arson",45.548219429,-122.658128816,7649288,693352,"10/21/2022",1
"54","700 BLOCK OF NE HOLLADAY ST","22-801992","Property","Lloyd","6/18/2022",2333,"Arson","Arson",45.53009505,-122.658122946,7649113,686746,"6/18/2022",1
"55","700 BLOCK OF SW 17TH AVE","22-21368","Property","Goose Hollow","1/23/2022",1302,"Arson","Arson",45.52157475,-122.689370704,7641024,683856,"1/23/2022",1
"56","700 BLOCK OF SW BROADWAY","22-680372","Property","Downtown","3/5/2022",1245,"Arson","Arson",45.519028385,-122.679858801,7643436,682862,"3/22/2022",1
"57","800 BLOCK OF NE COUCH ST","22-241440","Property","Kerns","9/7/2022",1009,"Arson","Arson",45.523588853,-122.65715356,7649298,684368,"9/7/2022",1
"58","800 BLOCK OF SE 122ND AVE","22-181366","Property","Mill Park","7/6/2022",2344,"Arson","Arson",45.516644888,-122.537813824,7679810,681043,"7/7/2022",1
"59","800 BLOCK OF SW 10TH AVE","22-108312","Property","Downtown","4/24/2022",626,"Arson","Arson",45.519023834,-122.682699912,7642708,682880,"4/24/2022",1
"60","800 BLOCK OF SW 10TH AVE","22-108318","Property","Downtown","4/24/2022",634,"Arson","Arson",45.519023834,-122.682699912,7642708,682880,"4/24/2022",1
"61","900 BLOCK OF LLOYD CENTER","22-800846","Property","Lloyd","2/25/2022",2016,"Arson","Arson",45.531597757,-122.654510598,7650053,687269,"2/25/2022",1
"62","900 BLOCK OF NE 58TH AVE","22-237395","Property","Rose City Park","9/3/2022",520,"Arson","Arson",45.530055285,-122.604045447,7662966,686366,"9/3/2022",1
"63","900 BLOCK OF SE 35TH AVE","22-318385","Property","Sunnyside","11/30/2022",615,"Arson","Arson",45.516094387,-122.628254899,7656630,681440,"11/30/2022",1
"64","900 BLOCK OF SE 40TH AVE","22-245853","Property","Sunnyside","9/12/2022",659,"Arson","Arson",45.516212803,-122.621109777,7658462,681435,"9/12/2022",1
"65","900 BLOCK OF SE SANDY BLVD","22-40637","Property","Buckman West","2/12/2022",607,"Arson","Arson",45.521111916,-122.656099325,7649544,683458,"2/12/2022",1
"66","900 BLOCK OF SW 6TH AVE","22-801584","Property","Downtown","4/28/2022",2225,"Arson","Arson",45.517392777,-122.679444764,7643526,682263,"4/28/2022",1
"67","1000 BLOCK OF NW COUCH ST","22-801341","Property","Pearl","4/11/2022",237,"Arson","Arson",45.523727354,-122.681643421,7643025,684587,"4/11/2022",1
"68","1000 BLOCK OF NW JOHNSON ST","22-175708","Property","Pearl","7/1/2022",1429,"Arson","Arson",45.528624128,-122.681823789,7643027,686373,"7/1/2022",1
"69","1000 BLOCK OF SE 69TH AVE","22-239537","Property","Mt Tabor","9/5/2022",38,"Arson","Arson",45.515874651,-122.592268992,7665849,681119,"9/5/2022",1
"70","1000 BLOCK OF SE 69TH AVE","22-802332","Property","Mt Tabor","8/31/2022",400,"Arson","Arson",45.515874651,-122.592268992,7665849,681119,"8/31/2022",1
"71","1000 BLOCK OF SE 69TH AVE","22-802713","Property","Mt Tabor","7/25/2022",253,"Arson","Arson",45.515874651,-122.592268992,7665849,681119,"10/3/2022",1
"72","1000 BLOCK OF SE 123RD AVE","22-803251","Property","Mill Park","11/8/2022",300,"Arson","Arson",45.515442718,-122.536603855,7680109,680597,"11/9/2022",1
"73","1000 BLOCK OF SW JEFFERSON ST","22-121603","Property","Downtown","5/8/2022",937,"Arson","Arson",45.516108528,-122.684800665,7642141,681832,"5/8/2022",1
"74","1100 BLOCK OF NE 9TH AVE","22-803074","Property","Lloyd","10/27/2022",609,"Arson","Arson",45.531135074,-122.656651764,7649500,687115,"10/27/2022",1
"75","1100 BLOCK OF NE SCHUYLER ST","22-206187","Property","Irvington","8/1/2022",1416,"Arson","Arson",45.535719471,-122.65403069,7650216,688768,"8/1/2022",1
"76","1100 BLOCK OF SE 82ND AVE","22-802967","Property","Montavilla","10/24/2022",235,"Arson","Arson",45.515150967,-122.578782688,7669298,680766,"10/24/2022",1
"77","1100 BLOCK OF SE 92ND AVE","22-802380","Property","Montavilla","8/8/2022",357,"Arson","Arson",45.514956471,-122.569191155,7671754,680632,"8/8/2022",1
"78","1100 BLOCK OF SE 123RD AVE","22-301445","Property","Mill Park","11/11/2022",17,"Arson","Arson",45.514979145,-122.536598937,7680106,680428,"11/11/2022",1
"79","1100 BLOCK OF SW 13TH AVE","22-801942","Property","Downtown","6/20/2022",1407,"Arson","Arson",45.517809212,-122.686696508,7641672,682465,"6/20/2022",1
"80","1200 BLOCK OF E BURNSIDE ST","22-304508","Property","Kerns","11/14/2022",1402,"Arson","Arson",45.52295381,-122.653417584,7650249,684111,"11/14/2022",1
"81","1200 BLOCK OF NE 99TH AVE","22-801222","Property","Hazelwood","3/31/2022",2138,"Arson","Arson",45.531552944,-122.562289489,7673677,686636,"3/31/2022",1
"82","1200 BLOCK OF SW 1ST AVE","22-117421","Property","Downtown","5/3/2022",2002,"Arson","Arson",45.51405078,-122.675546668,7644492,681018,"5/3/2022",1
"83","1200 BLOCK OF SW ALDER ST","22-173274","Property","Downtown","6/29/2022",557,"Arson","Arson",45.521402786,-122.684278418,7642327,683758,"6/29/2022",1
"84","1300 BLOCK OF NE 122ND AVE","22-802473","Property","Hazelwood","8/25/2022",356,"Arson","Arson",45.532317537,-122.537728413,7679976,686755,"8/25/2022",1
"85","1400 BLOCK OF NE 7TH AVE","22-183138","Property","Lloyd","7/9/2022",307,"Arson","Arson",45.53327861,-122.65865778,7649007,687910,"7/9/2022",1
"86","1400 BLOCK OF NE 81ST AVE","22-803402","Property","Montavilla","11/18/2022",2341,"Arson","Arson",45.533271178,-122.580059109,7669141,687379,"11/18/2022",1
"87","1400 BLOCK OF NE SANDY BLVD","22-802444","Property","Kerns","9/9/2022",311,"Arson","Arson",45.523912959,-122.650694427,7650956,684442,"9/9/2022",1
"88","1400 BLOCK OF NE SANDY BLVD","22-803157","Property","Kerns","10/31/2022",2315,"Arson","Arson",45.523830868,-122.651268984,7650808,684416,"10/31/2022",1
"89","1400 BLOCK OF SE 122ND AVE","22-317379","Property","Mill Park","11/29/2022",814,"Arson","Arson",45.512977707,-122.537760277,7679790,679706,"11/29/2022",1
"90","1400 BLOCK OF SW BROADWAY","22-262921","Property","Downtown","9/30/2022",355,"Arson","Arson",45.514332005,-122.682273711,7642771,681167,"9/30/2022",1
"91","1500 BLOCK OF NE 6TH AVE","22-197233","Property","Lloyd","7/22/2022",1845,"Arson","Arson",45.534000103,-122.659684605,7648751,688180,"7/23/2022",1
"92","1500 BLOCK OF NE 41ST AVE","22-180315","Property","Hollywood","7/4/2022",1600,"Arson","Arson",45.534124131,-122.62135352,7658571,687965,"7/6/2022",1
"93","1500 BLOCK OF NE IRVING ST","22-802447","Property","Kerns","9/9/2022",339,"Arson","Arson",45.527881965,-122.650017254,7651168,685884,"9/9/2022",1
"94","1600 BLOCK OF N VANCOUVER AVE","22-219042","Property","Lloyd","8/14/2022",2150,"Arson","Arson",45.534735695,-122.667684399,7646709,688503,"8/14/2022",1
"95","1600 BLOCK OF NE SANDY BLVD","22-305367","Property","Kerns","11/15/2022",600,"Arson","Arson",45.524570175,-122.649001912,7651396,684670,"11/15/2022",1
"96","1600 BLOCK OF SW SALMON ST","22-7857","Property","Goose Hollow","1/9/2022",2009,"Arson","Arson",45.519723875,-122.68974427,7640910,683184,"1/9/2022",1
"97","1600 BLOCK OF SW SALMON ST","22-125765","Property","Goose Hollow","5/12/2022",1748,"Arson","Arson",45.519723875,-122.68974427,7640910,683184,"5/12/2022",1
"98","1700 BLOCK OF NE 11TH AVE","22-801706","Property","Irvington","5/26/2022",431,"Arson","Arson",45.535406916,-122.654604423,7650066,688658,"5/26/2022",1
"99","1700 BLOCK OF NE 56TH AVE","22-92425","Property","Rose City Park","4/7/2022",630,"Arson","Arson",45.535461637,-122.605912799,7662539,688349,"4/7/2022",1
"100","1700 BLOCK OF NE BROADWAY","22-4536","Property","Irvington","1/6/2022",734,"Arson","Arson",45.535074913,-122.648009797,7651752,688492,"1/6/2022",1
"101","1700 BLOCK OF NE BROADWAY","22-201852","Property","Sullivan's Gulch","7/28/2022",29,"Arson","Arson",45.534987105,-122.648010378,7651751,688460,"7/28/2022",1
"102","1700 BLOCK OF NW LOVEJOY ST","22-801554","Property","Northwest","4/24/2022",1255,"Arson","Arson",45.52992316,-122.688970493,7641209,686896,"4/24/2022",1
"103","1700 BLOCK OF SE TENINO ST","22-317952","Property","Sellwood-Moreland","11/29/2022",2013,"Arson","Arson",45.463561287,-122.646547038,7651434,662417,"11/29/2022",1
"104","1800 BLOCK OF N WILLIS BLVD","22-215533","Property","Kenton","8/11/2022",702,"Arson","Arson",45.583862073,-122.685144396,7642721,706529,"8/11/2022",1
"105","1800 BLOCK OF NE 64TH AVE","22-201778","Property","Rose City Park","7/27/2022",2212,"Arson","Arson",45.535838988,-122.597580221,7664677,688431,"7/27/2022",1
"106","1800 BLOCK OF NE 149TH AVE","22-205947","Property","Wilkes","8/1/2022",833,"Arson","Arson",45.536490795,-122.509504918,7687244,688095,"8/1/2022",1
"107","1800 BLOCK OF NE JUNIOR ST","22-258333","Property","Woodlawn","9/25/2022",506,"Arson","Arson",45.571224865,-122.646245649,7652554,701656,"9/25/2022",1
"108","1800 BLOCK OF SE CESAR E CHAVEZ BLVD","22-21958","Property","Richmond","1/24/2022",242,"Arson","Arson",45.509824042,-122.622830045,7657960,679118,"1/24/2022",1
"109","1900 BLOCK OF NE 33RD AVE","22-278075","Property","Grant Park","10/16/2022",1350,"Arson","Arson",45.536661407,-122.630728163,7656194,688953,"10/16/2022",1
"110","1900 BLOCK OF NW FLANDERS ST","22-680557","Property","Northwest","5/3/2022",1235,"Arson","Arson",45.525597694,-122.691348693,7640557,685336,"5/3/2022",1
"111","1900 BLOCK OF SE HAIG ST","22-802948","Property","Brooklyn","10/18/2022",18,"Arson","Arson",45.498167277,-122.645958693,7651920,675026,"10/18/2022",1
"112","1900 BLOCK OF SE WATER AVE","22-803366","Property","Hosford-Abernethy","11/7/2022",253,"Arson","Arson",45.508953612,-122.665787217,7646943,679093,"11/7/2022",1
"113","2000 BLOCK OF NE BROADWAY","22-104536","Property","Sullivan's Gulch","4/20/2022",638,"Arson","Arson",45.534977794,-122.645277285,7652451,688438,"4/20/2022",1
"114","2000 BLOCK OF S RIVER PKWY","22-167039","Property","Downtown","6/22/2022",1612,"Arson","Arson",45.507293972,-122.674921046,7644586,678551,"6/22/2022",1
"115","2000 BLOCK OF S RIVER PKWY","22-800099","Property","Downtown","1/16/2022",1607,"Arson","Arson",45.507293972,-122.674921046,7644586,678551,"1/16/2022",1
"116","2000 BLOCK OF S RIVER PKWY","22-802217","Property","Downtown","7/10/2022",15,"Arson","Arson",45.507293972,-122.674921046,7644586,678551,"7/10/2022",1
"117","2100 BLOCK OF N ARGYLE ST","22-8810","Property","Kenton","1/10/2022",2037,"Arson","Arson",45.584576932,-122.688528379,7641862,706813,"1/10/2022",1
"118","2100 BLOCK OF NE 47TH AVE","22-278060","Property","Rose City Park","10/16/2022",1212,"Arson","Arson",45.538059229,-122.614910477,7660259,689356,"10/16/2022",1
"119","2100 BLOCK OF S RIVER PKWY","22-277452","Property","Downtown","10/15/2022",2100,"Arson","Arson",45.506771341,-122.672961732,7645083,678347,"10/15/2022",1
"120","2200 BLOCK OF N KILLINGSWORTH ST","22-4412","Property","Overlook","1/6/2022",230,"Arson","Arson",45.562760145,-122.689647585,7641360,698869,"1/6/2022",1
"121","2200 BLOCK OF SW TROY ST","22-801514","Property","Multnomah","4/17/2022",506,"Arson","Arson",45.468243202,-122.700390871,7637671,664495,"4/17/2022",1
"122","2300 BLOCK OF NE COUCH ST","22-800854","Property","Kerns","3/10/2022",1826,"Arson","Arson",45.523538923,-122.641929442,7653198,684246,"3/10/2022",1
"123","2300 BLOCK OF SE 28TH PL","22-803577","Property","Hosford-Abernethy","12/1/2022",946,"Arson","Arson",45.506481497,-122.636783296,7654352,677994,"12/1/2022",1
"124","2300 BLOCK OF SE 92ND AVE","22-802090","Property","Montavilla","7/18/2022",2207,"Arson","Arson",45.505983171,-122.568833026,7671762,677359,"7/18/2022",1
"125","2300 BLOCK OF SE 92ND AVE","22-802329","Property","Montavilla","8/31/2022",230,"Arson","Arson",45.505983171,-122.568833026,7671762,677359,"8/31/2022",1
"126","2300 BLOCK OF SE 92ND AVE","22-802378","Property","Montavilla","7/15/2022",103,"Arson","Arson",45.505983171,-122.568833026,7671762,677359,"7/15/2022",1
"127","2300 BLOCK OF SE 135TH AVE","22-802083","Property","Hazelwood","8/1/2022",59,"Arson","Arson",45.505296791,-122.524823581,7683035,676823,"8/1/2022",1
"128","2300 BLOCK OF SE BYBEE BLVD","22-41428","Property","Eastmoreland","2/13/2022",1745,"Arson","Arson",45.474291337,-122.639960105,7653227,666283,"2/13/2022",1
"129","2400 BLOCK OF N FLINT AVE","22-71642","Property","Eliot","3/17/2022",123,"Arson","Arson",45.540309026,-122.668650778,7646516,690541,"3/17/2022",1
"130","2400 BLOCK OF SE 139TH AVE","22-231209","Property","Hazelwood","8/27/2022",2025,"Arson","Arson",45.504867127,-122.521023621,7684005,676642,"8/27/2022",1
"131","2400 BLOCK OF SE POWELL BLVD","22-343453","Property","Hosford-Abernethy","12/29/2022",337,"Arson","Arson",45.498378354,-122.641117231,7653163,675070,"12/29/2022",1
"132","2400 BLOCK OF SE UMATILLA ST","22-176682","Property","Sellwood-Moreland","7/2/2022",333,"Arson","Arson",45.462824905,-122.639992374,7653108,662104,"7/2/2022",1
"133","2500 BLOCK OF NE MULTNOMAH ST","22-802224","Property","Sullivan's Gulch","8/11/2022",337,"Arson","Arson",45.531399189,-122.64002825,7653761,687098,"8/11/2022",1
"134","2600 BLOCK OF NW WILSON ST","22-800266","Property","Northwest","1/14/2022",658,"Arson","Arson",45.537449353,-122.705888514,7636950,689757,"1/14/2022",1
"135","2700 BLOCK OF NW THURMAN ST","22-802881","Property","Northwest","10/17/2022",1452,"Arson","Arson",45.535283337,-122.707811006,7636436,688981,"10/17/2022",1
"136","2700 BLOCK OF SE 82ND AVE","22-129734","Property","South Tabor","5/16/2022",2221,"Arson","Arson",45.502835649,-122.578745533,7669192,676277,"5/16/2022",1
"137","2800 BLOCK OF N GANTENBEIN AVE","22-110946","Property","Eliot","4/26/2022",2307,"Arson","Arson",45.543094136,-122.66950686,7646324,691562,"4/26/2022",1
"138","2800 BLOCK OF SE 157TH AVE","22-219207","Property","Centennial","8/15/2022",159,"Arson","Arson",45.502004672,-122.501648451,7688945,675475,"8/15/2022",1
"139","2900 BLOCK OF N DEKUM ST","22-801938","Property","Arbor Lodge","6/29/2022",853,"Arson","Arson",45.571703222,-122.697047926,7639554,702180,"6/29/2022",1
"140","2900 BLOCK OF NE 151ST AVE","22-93785","Property","Wilkes","4/8/2022",1645,"Arson","Arson",45.544232331,-122.506557891,7688069,690898,"4/8/2022",1
"141","3100 BLOCK OF SE 50TH AVE","22-42701","Property","Richmond","2/15/2022",9,"Arson","Arson",45.499943039,-122.611283051,7660825,675439,"2/15/2022",1
"142","3100 BLOCK OF SE 136TH AVE","22-800853","Property","Powellhurst-Gilbert","2/18/2022",1823,"Arson","Arson",45.499512263,-122.523485999,7683325,674706,"2/18/2022",1
"143","3200 BLOCK OF SE 82ND AVE","22-191112","Property","Powellhurst-Gilbert","7/17/2022",651,"Arson","Arson",45.498853732,-122.578646629,7669180,674825,"7/17/2022",1
"144","3300 BLOCK OF NE US GRANT PL","22-169901","Property","Grant Park","6/25/2022",2014,"Arson","Arson",45.537825219,-122.630108154,7656364,689373,"6/25/2022",1
"145","3300 BLOCK OF SE 122ND AVE","22-209112","Property","Powellhurst-Gilbert","8/4/2022",1223,"Arson","Arson",45.498091303,-122.537596871,7679695,674279,"8/4/2022",1
"146","3400 BLOCK OF SE POWELL BLVD","22-274152","Property","Creston-Kenilworth","10/12/2022",554,"Arson","Arson",45.496824502,-122.628769631,7656313,674420,"10/12/2022",1
"147","3500 BLOCK OF SE CORA DR","22-62053","Property","Creston-Kenilworth","3/7/2022",911,"Arson","Arson",45.492707992,-122.628529553,7656335,672918,"3/7/2022",1
"148","3500 BLOCK OF SE JOHNSON CREEK BLVD","22-802019","Property","Ardenwald","7/15/2022",800,"Arson","Arson",45.462425722,-122.626631352,7656531,661868,"7/15/2022",1
"149","3500 BLOCK OF SE OAK ST","22-13177","Property","Laurelhurst","1/15/2022",220,"Arson","Arson",45.520241335,-122.627739039,7656802,682948,"1/15/2022",1
"150","3600 BLOCK OF NE 158TH AVE","22-800393","Property","Wilkes","1/18/2022",2039,"Arson","Arson",45.549562963,-122.50073306,7689609,692804,"1/18/2022",1
"151","3600 BLOCK OF NE 162ND AVE","22-224911","Property","Wilkes","8/21/2022",259,"Arson","Arson",45.548613847,-122.495990569,7690815,692428,"8/21/2022",1
"152","3700 BLOCK OF NE 156TH AVE","22-800756","Property","Wilkes","1/30/2022",1948,"Arson","Arson",45.550255683,-122.502545874,7689151,693068,"1/30/2022",1
"153","3700 BLOCK OF SE 71ST AVE","22-47236","Property","Foster-Powell","2/14/2022",2100,"Arson","Arson",45.495364568,-122.590097466,7666212,673629,"2/19/2022",1
"154","3700 BLOCK OF SE HAWTHORNE BLVD","22-345266","Property","Sunnyside","12/31/2022",346,"Arson","Arson",45.512096828,-122.625147128,7657388,679962,"12/31/2022",1
"155","3700 BLOCK OF SE MAIN ST","22-41139","Property","Sunnyside","2/13/2022",602,"Arson","Arson",45.513638331,-122.625169693,7657397,680524,"2/13/2022",1
"156","3800 BLOCK OF NE COLUMBIA BLVD","22-249751","Property","Sunderland","9/16/2022",954,"Arson","Arson",45.572448777,-122.623767194,7658320,701950,"9/16/2022",1
"157","3800 BLOCK OF S WATER AVE","22-97855","Property","South Portland","4/13/2022",659,"Arson","Arson",45.495455486,-122.677066008,7643920,674251,"4/13/2022",1
"158","3800 BLOCK OF SE POWELL BLVD","22-207786","Property","Creston-Kenilworth","8/3/2022",422,"Arson","Arson",45.497234196,-122.623237341,7657735,674532,"8/3/2022",1
"159","4000 BLOCK OF SE WOODSTOCK BLVD","22-11330","Property","Woodstock","1/13/2022",846,"Arson","Arson",45.479146075,-122.62111844,7658105,667925,"1/13/2022",1
"160","4000 BLOCK OF SE WOODSTOCK BLVD","22-29881","Property","Woodstock","1/26/2022",1700,"Arson","Arson",45.479233884,-122.621117818,7658106,667957,"2/1/2022",1
